,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
12562,stop,2015-05-15 0:00:00,1926,400,12th St,Traffic Violation,400 12th St,37.8024754,-122.2708437
12563,stop,2015-05-15 0:00:00,2250,800,12TH ST,Traffic Violation,800 12TH ST,37.8062266,-122.2803598
12564,stop,2015-05-15 0:00:00,1210,,13th Ave & E 15th St,Probable Cause,13th Ave & E 15th St,37.7819525,-122.2312518
12565,stop,2015-05-15 0:00:00,2058,400,14TH ST,Traffic Violation,400 14TH ST,37.8040142,-122.2700317
12566,stop,2015-05-15 0:00:00,1300,800,32nd St,Reasonable Suspicion,800 32nd St,37.8219518,-122.2731035
12567,stop,2015-05-15 0:00:00,1326,800,32ND ST,Probable Cause,800 32ND ST,37.8219518,-122.2731035
12568,stop,2015-05-15 0:00:00,1300,800,32nd St,Reasonable Suspicion,800 32nd St,37.8219518,-122.2731035
12569,stop,2015-05-15 0:00:00,1300,800,32nd St,Probable Cause,800 32nd St,37.8219518,-122.2731035
12570,stop,2015-05-15 0:00:00,1551,,34TH AV & INTERNATIONAL BLVD,Traffic Violation,34TH AV & INTERNATIONAL BLVD,37.7767097,-122.223825
12571,stop,2015-05-15 0:00:00,2013,1300,35th Ave,Traffic Violation,1300 35th Ave,37.7757932,-122.2226104
12572,stop,2015-05-15 0:00:00,1959,1400,36th Ave,Traffic Violation,1400 36th Ave,37.7757987,-122.2219992
12573,stop,2015-05-15 0:00:00,1625,,3RD & WEBSTER ST,Traffic Violation,3RD & WEBSTER ST,37.7958147,-122.2735338
12574,stop,2015-05-15 0:00:00,1545,1700,3rd Ave,Traffic Violation,1700 3rd Ave,37.7989858,-122.2530176
12575,stop,2015-05-15 0:00:00,2216,1400,40th Ave,Traffic Violation,1400 40th Ave,37.7739189,-122.2179338
12576,stop,2015-05-15 0:00:00,902,,42nd ST & West ST,Traffic Violation,42nd ST & West ST,37.8318991,-122.2705796
12577,stop,2015-05-15 0:00:00,923,1700,45TH AV,Traffic Violation,1700 45TH AV,37.7734999,-122.2113504
12578,stop,2015-05-15 0:00:00,1307,900,52ND ST,Traffic Violation,900 52ND ST,37.8365753,-122.2733913
12579,stop,2015-05-15 0:00:00,205,1100,54th Ave,Traffic Violation,1100 54th Ave,37.7653655,-122.2077738
12580,stop,2015-05-15 0:00:00,124,900,56th St,Traffic Violation,900 56th St,37.8401553,-122.2741224
12581,stop,2015-05-15 0:00:00,2249,700,5th Ave,Traffic Violation,700 5th Ave,37.7920541,-122.2587599
12582,stop,2015-05-15 0:00:00,1056,1100,62nd St,Probable Cause,1100 62nd St,37.8447308,-122.28435
12583,stop,2015-05-15 0:00:00,1056,1100,62nd St,Probable Cause,1100 62nd St,37.8447308,-122.28435
12584,stop,2015-05-15 0:00:00,1056,1100,62nd ST,Probable Cause,1100 62nd ST,37.8447308,-122.28435
12585,stop,2015-05-15 0:00:00,929,900,66th Ave,Traffic Violation,900 66th Ave,37.7568289,-122.2007531
12586,stop,2015-05-15 0:00:00,957,900,66th Ave,Traffic Violation,900 66th Ave,37.7568289,-122.2007531
12587,stop,2015-05-15 0:00:00,953,1400,69TH AV,Traffic Violation,1400 69TH AV,37.7607584,-122.1903243
12588,stop,2015-05-15 0:00:00,1139,,72ND AV & MACARTHUR BLVD,Probation/Parole,72ND AV & MACARTHUR BLVD,37.7696607,-122.1731628
12589,stop,2015-05-15 0:00:00,1139,,72ND AV & MACARTHUR BLVD,Probation/Parole,72ND AV & MACARTHUR BLVD,37.7696607,-122.1731628
12590,stop,2015-05-15 0:00:00,1255,3300,72nd Ave,Probation/Parole,3300 72nd Ave,37.7696607,-122.1731628
12591,stop,2015-05-15 0:00:00,1002,,76TH AV & MACARTHUR BLVD,Traffic Violation,76TH AV & MACARTHUR BLVD,37.7675517,-122.1697602
12592,stop,2015-05-15 0:00:00,1505,,77TH & BANCROFT AV,Consensual Encounter,77TH & BANCROFT AV,37.7640281,-122.1743935
12593,stop,2015-05-15 0:00:00,1505,,77TH & BANCROFT AV,Consensual Encounter,77TH & BANCROFT AV,37.7640281,-122.1743935
12594,stop,2015-05-15 0:00:00,36,1000,7th St,Traffic Violation,1000 7th St,37.8034926,-122.2852152
12595,stop,2015-05-15 0:00:00,2016,,7TH ST & FRONTAGE RD,Traffic Violation,7TH ST & FRONTAGE RD,37.8076352,-122.3040989
12596,stop,2015-05-15 0:00:00,1145,1500,80TH AV,Traffic Violation,1500 80TH AV,37.7571234,-122.180126
12597,stop,2015-05-15 0:00:00,1241,,82ND AV & MACARTHUR BLVD,Reasonable Suspicion,82ND AV & MACARTHUR BLVD,37.7626847,-122.1648942
12598,stop,2015-05-15 0:00:00,1159,1600,84TH AV,Traffic Violation,1600 84TH AV,37.7550459,-122.176041
12599,stop,2015-05-15 0:00:00,1127,1300,85TH AVE,Traffic Violation,1300 85TH AVE,37.7524892,-122.1789353
12600,stop,2015-05-15 0:00:00,1659,,89TH AV & OLIVE ST,Probable Cause,89TH AV & OLIVE ST,37.7534966,-122.1681118
12601,stop,2015-05-15 0:00:00,1800,1500,8TH ST,Probable Cause,1500 8TH ST,37.8066418,-122.295636
12602,stop,2015-05-15 0:00:00,2311,,8th St & Center St,Traffic Violation,8th St & Center St,37.8063909,-122.294545
12603,stop,2015-05-15 0:00:00,1933,,8TH ST & POPLAR CT,Consensual Encounter,8TH ST & POPLAR CT,37.8056403,-122.2912907
12604,stop,2015-05-15 0:00:00,839,,90th & Hillside,Traffic Violation,90th & Hillside,37.7548102,-122.1631092
12605,stop,2015-05-15 0:00:00,919,,90TH & HILLSIDE,Traffic Violation,90TH & HILLSIDE,37.7548102,-122.1631092
12606,stop,2015-05-15 0:00:00,850,2200,90TH AV,Traffic Violation,2200 90TH AV,37.753478,-122.165237
12607,stop,2015-05-15 0:00:00,945,2200,90TH AV,Traffic Violation,2200 90TH AV,37.753478,-122.165237
12608,stop,2015-05-15 0:00:00,1220,,90TH AV & OLIVE ST,Probable Cause,90TH AV & OLIVE ST,37.7526145,-122.1676175
12609,stop,2015-05-15 0:00:00,920,2300,90TH AVE,Traffic Violation,2300 90TH AVE,37.7541184,-122.1640278
12610,stop,2015-05-15 0:00:00,851,,90th Ave & Hillside St,Traffic Violation,90th Ave & Hillside St,37.7548102,-122.1631092
12611,stop,2015-05-15 0:00:00,937,,90th Ave & Hillside St,Traffic Violation,90th Ave & Hillside St,37.7548102,-122.1631092
12612,stop,2015-05-15 0:00:00,915,,90th Ave & MacArthur Blvd,Traffic Violation,90th Ave & MacArthur Blvd,37.7556121,-122.1613692
12613,stop,2015-05-15 0:00:00,925,,90th Ave & MacArthur Blvd,Traffic Violation,90th Ave & MacArthur Blvd,37.7556121,-122.1613692
12614,stop,2015-05-15 0:00:00,2100,1300,98TH AV,Traffic Violation,1300 98TH AV,37.743553,-122.1722345
12615,stop,2015-05-15 0:00:00,2217,1800,99th Ave,Reasonable Suspicion,1800 99th Ave,37.7448522,-122.1649556
12616,stop,2015-05-15 0:00:00,2217,1800,99th Ave,Reasonable Suspicion,1800 99th Ave,37.7448522,-122.1649556
12617,stop,2015-05-15 0:00:00,1245,9800,BANCROFT AV,Traffic Violation,9800 BANCROFT AV,37.7484769,-122.1617078
12618,stop,2015-05-15 0:00:00,216,,BANCROFT AV & LINK ST,Traffic Violation,BANCROFT AV & LINK ST,37.7418201,-122.1572505
12619,stop,2015-05-15 0:00:00,140,7600,Bancroft Ave,Traffic Violation,7600 Bancroft Ave,37.7645717,-122.1749109
12620,stop,2015-05-15 0:00:00,1825,,BODEN WY & LAKESHORE AV,Traffic Violation,BODEN WY & LAKESHORE AV,37.8075469,-122.2495538
12621,stop,2015-05-15 0:00:00,1532,1300,BROADWAY,Traffic Violation,1300 BROADWAY,37.8037639,-122.2714291
12622,stop,2015-05-15 0:00:00,2241,1500,BROADWAY,Traffic Violation,1500 BROADWAY,37.8053381,-122.2703573
12623,stop,2015-05-15 0:00:00,1906,1600,BROADWAY,Traffic Violation,1600 BROADWAY,37.8060369,-122.2697752
12624,stop,2015-05-15 0:00:00,1402,5000,Broadway,Traffic Violation,5000 Broadway,37.8340501,-122.2522985
12625,stop,2015-05-15 0:00:00,2336,4100,BROOKDALE AV,Traffic Violation,4100 BROOKDALE AV,37.7834509,-122.2049564
12626,stop,2015-05-15 0:00:00,23,6100,CAMDEN ST,Traffic Violation,6100 CAMDEN ST,37.7742473,-122.1840571
12627,stop,2015-05-15 0:00:00,817,6400,CAMDEN ST,Traffic Violation,6400 CAMDEN ST,37.772405,-122.1820287
12628,stop,2015-05-15 0:00:00,831,6400,CAMDEN ST,Traffic Violation,6400 CAMDEN ST,37.772405,-122.1820287
12629,stop,2015-05-15 0:00:00,2025,800,CAMPBELL ST,Consensual Encounter,800 CAMPBELL ST,37.8073759,-122.2989063
12630,stop,2015-05-15 0:00:00,808,,CARY AV & EDES AV,Traffic Violation,CARY AV & EDES AV,37.7343405,-122.1795126
12631,stop,2015-05-15 0:00:00,2018,2500,Church St,Traffic Violation,2500 Church St,37.76869,-122.1786243
12632,stop,2015-05-15 0:00:00,920,5400,CRITTENDEN ST,Traffic Violation,5400 CRITTENDEN ST,37.7698204,-122.2039379
12633,stop,2015-05-15 0:00:00,121,,E 22nd St & Fruitvale,Traffic Violation,E 22nd St & Fruitvale,37.791869,-122.2347953
12634,stop,2015-05-15 0:00:00,749,8400,EDES AV,Traffic Violation,8400 EDES AV,37.7419081,-122.1948696
12635,stop,2015-05-15 0:00:00,759,,EDES AV & NB HEGENBERGER ONRP AV,Traffic Violation,EDES AV & NB HEGENBERGER ONRP AV,37.7370847,-122.1856756
12636,stop,2015-05-15 0:00:00,1849,3400,FOOTHILL BLVD,Traffic Violation,3400 FOOTHILL BLVD,37.783075,-122.2199843
12637,stop,2015-05-15 0:00:00,1014,6100,FOOTHILL BLVD,Traffic Violation,6100 FOOTHILL BLVD,37.7713498,-122.1875313
12638,stop,2015-05-15 0:00:00,1542,6900,FOOTHILL BLVD,Traffic Violation,6900 FOOTHILL BLVD,37.7693012,-122.1723397
12639,stop,2015-05-15 0:00:00,2245,400,Franklin St,Traffic Violation,400 Franklin St,37.7971231,-122.27394
12640,stop,2015-05-15 0:00:00,1937,1300,FRANKLIN ST,Traffic Violation,1300 FRANKLIN ST,37.8031608,-122.27038
12641,stop,2015-05-15 0:00:00,2,,FRUITVALE AVE & WB 580,Traffic Violation,FRUITVALE AVE & WB 580,37.7893187,-122.2205231
12642,stop,2015-05-15 0:00:00,845,,GRAND & TELEGRAPH AV,Probation/Parole,GRAND & TELEGRAPH AV,37.841583,-122.2620244
12643,stop,2015-05-15 0:00:00,2224,1500,HARRISON ST,Traffic Violation,1500 HARRISON ST,37.803843,-122.266594
12644,stop,2015-05-15 0:00:00,104,600,HEGENBERGER RD,Traffic Violation,600 HEGENBERGER RD,37.745705,-122.1956898
12645,stop,2015-05-15 0:00:00,1248,1900,HIGH ST,Traffic Violation,1900 HIGH ST,37.7754979,-122.2108476
12646,stop,2015-05-15 0:00:00,1248,1900,HIGH ST,Traffic Violation,1900 HIGH ST,37.7754979,-122.2108476
12647,stop,2015-05-15 0:00:00,844,3100,HIGH ST,Traffic Violation,3100 HIGH ST,37.7844446,-122.1997215
12648,stop,2015-05-15 0:00:00,2024,,High St & Oak Port,Traffic Violation,High St & Oak Port,37.7679986,-122.2206287
12649,stop,2015-05-15 0:00:00,833,7800,HILLSIDE ST,Traffic Violation,7800 HILLSIDE ST,37.7654146,-122.1704141
12650,stop,2015-05-15 0:00:00,1130,,HILLSIDE ST & RITCHIE ST,Consensual Encounter,HILLSIDE ST & RITCHIE ST,37.7634362,-122.1691398
12651,stop,2015-05-15 0:00:00,2040,5200,International,Traffic Violation,5200 International,37.7687392,-122.2067959
12652,stop,2015-05-15 0:00:00,1039,6500,International Blv,Traffic Violation,6500 International Blv,37.7628687,-122.1943153
12653,stop,2015-05-15 0:00:00,254,500,INTERNATIONAL BLVD,Traffic Violation,500 INTERNATIONAL BLVD,37.7958792,-122.253555
12654,stop,2015-05-15 0:00:00,1824,800,INTERNATIONAL BLVD,Traffic Violation,800 INTERNATIONAL BLVD,37.7935359,-122.2511028
12655,stop,2015-05-15 0:00:00,2304,2900,International Blvd,Traffic Violation,2900 International Blvd,37.7793392,-122.2288052
12656,stop,2015-05-15 0:00:00,1949,3700,International Blvd,Traffic Violation,3700 International Blvd,37.7755211,-122.2204167
12657,stop,2015-05-15 0:00:00,2156,3800,International Blvd,Traffic Violation,3800 International Blvd,37.7749194,-122.2196851
12658,stop,2015-05-15 0:00:00,530,3800,INTERNATIONAL BLVD,Traffic Violation,3800 INTERNATIONAL BLVD,37.7749194,-122.2196851
12659,stop,2015-05-15 0:00:00,558,4200,INTERNATIONAL BLVD,Traffic Violation,4200 INTERNATIONAL BLVD,37.7732078,-122.2155514
12660,stop,2015-05-15 0:00:00,48,4200,INTERNATIONAL BLVD,Traffic Violation,4200 INTERNATIONAL BLVD,37.7732078,-122.2155514
12661,stop,2015-05-15 0:00:00,406,5100,INTERNATIONAL BLVD,Traffic Violation,5100 INTERNATIONAL BLVD,37.7690656,-122.2077632
12662,stop,2015-05-15 0:00:00,336,6300,INTERNATIONAL BLVD,Traffic Violation,6300 INTERNATIONAL BLVD,37.7637821,-122.1961883
12663,stop,2015-05-15 0:00:00,2024,7900,INTERNATIONAL BLVD,Traffic Violation,7900 INTERNATIONAL BLVD,37.7570488,-122.1821665
12664,stop,2015-05-15 0:00:00,441,8100,INTERNATIONAL BLVD,Traffic Violation,8100 INTERNATIONAL BLVD,37.7561458,-122.180557
12665,stop,2015-05-15 0:00:00,806,8400,INTERNATIONAL BLVD,Probation/Parole,8400 INTERNATIONAL BLVD,37.7544271,-122.1775967
12666,stop,2015-05-15 0:00:00,1026,3200,LAKESHORE AVE,Traffic Violation,3200 LAKESHORE AVE,37.8100632,-122.2452832
12667,stop,2015-05-15 0:00:00,1017,3300,LAKESHORE AVE,Traffic Violation,3300 LAKESHORE AVE,37.8104932,-122.2439852
12668,stop,2015-05-15 0:00:00,1110,8600,MACARTHUR BLVD,Traffic Violation,8600 MACARTHUR BLVD,37.7593519,-122.1625198
12669,stop,2015-05-15 0:00:00,841,10500,MACARTHUR BLVD,Traffic Violation,10500 MACARTHUR BLVD,37.7434233,-122.1526511
12670,stop,2015-05-15 0:00:00,859,10700,MACARTHUR BLVD,Traffic Violation,10700 MACARTHUR BLVD,37.7431042,-122.1503889
12671,stop,2015-05-15 0:00:00,2330,1200,Mandela PKWY,Traffic Violation,1200 Mandela PKWY,37.8091015,-122.291936
12672,stop,2015-05-15 0:00:00,135,3500,Market St,Traffic Violation,3500 Market St,37.8255491,-122.275209
12673,stop,2015-05-15 0:00:00,150,,Mead St & Market St,Traffic Violation,Mead St & Market St,37.8217786,-122.2761485
12674,stop,2015-05-15 0:00:00,1627,1600,MOUNTAIN BLVD,Probable Cause,1600 MOUNTAIN BLVD,37.8339151,-122.2147978
12675,stop,2015-05-15 0:00:00,2225,400,OAK ST,Traffic Violation,400 OAK ST,37.7941803,-122.2670249
12676,stop,2015-05-15 0:00:00,2158,9500,Peach St,Traffic Violation,9500 Peach St,37.7510159,-122.1620993
12677,stop,2015-05-15 0:00:00,933,5600,PRESLEY WY,Probable Cause,5600 PRESLEY WY,37.8469194,-122.2475197
12678,stop,2015-05-15 0:00:00,1734,3500,Quigley St,Reasonable Suspicion,3500 Quigley St,37.7926571,-122.2023786
12679,stop,2015-05-15 0:00:00,1734,3500,Quigley St,Reasonable Suspicion,3500 Quigley St,37.7926571,-122.2023786
12680,stop,2015-05-15 0:00:00,2001,3700,San Leandro St,Traffic Violation,3700 San Leandro St,37.7731472,-122.2224145
12681,stop,2015-05-15 0:00:00,218,6100,SAN PABLO AV,Traffic Violation,6100 SAN PABLO AV,37.8443116,-122.2836483
12682,stop,2015-05-15 0:00:00,254,2800,SEMINARY AV,Traffic Violation,2800 SEMINARY AV,37.772852,-122.1881077
12683,stop,2015-05-15 0:00:00,308,2800,SEMINARY AV,Traffic Violation,2800 SEMINARY AV,37.772852,-122.1881077
12684,stop,2015-05-15 0:00:00,427,2500,TELEGRAPH AV,Traffic Violation,2500 TELEGRAPH AV,37.8146714,-122.2682954
12685,stop,2015-05-15 0:00:00,2101,2200,TELEGRAPH AVE,Traffic Violation,2200 TELEGRAPH AVE,37.811502,-122.2687119
12686,stop,2015-05-15 0:00:00,1857,700,W GRAND AV,Traffic Violation,700 W GRAND AV,37.812844,-122.2740794
12687,stop,2015-05-15 0:00:00,905,,W GRAND AVE & MARKET ST,Probable Cause,W GRAND AVE & MARKET ST,37.8145518,-122.2786441
12688,stop,2015-05-15 0:00:00,905,,W GRAND AVE & MARKET ST,Probable Cause,W GRAND AVE & MARKET ST,37.8145518,-122.2786441
12689,stop,2015-05-15 0:00:00,2250,7300,WELD ST,Traffic Violation,7300 WELD ST,37.7625382,-122.1818369
12690,stop,2015-05-15 0:00:00,2330,1600,WEST ST,Traffic Violation,1600 WEST ST,37.8089512,-122.2786435
12691,stop,2015-05-15 0:00:00,1714,1400,WOOD ST,Traffic Violation,1400 WOOD ST,37.8133004,-122.297798
12692,stop,2015-05-15 0:00:00,23,4400,YGNACIO AVE,Traffic Violation,4400 YGNACIO AVE,37.7756105,-122.2105084
12693,stop,2015-05-16 0:00:00,2353,,14TH & WOOD ST,Traffic Violation,14TH & WOOD ST,37.8133004,-122.297798
12694,stop,2015-05-16 0:00:00,2219,500,14th St,Traffic Violation,500 14th St,37.8048553,-122.2725015
12695,stop,2015-05-16 0:00:00,340,2000,15TH ST,Traffic Violation,2000 15TH ST,37.8139489,-122.2972532
12696,stop,2015-05-16 0:00:00,2350,1600,16TH AV,Traffic Violation,1600 16TH AV,37.7900251,-122.2426016
12697,stop,2015-05-16 0:00:00,930,,1ST AV & INTERNATIONAL BLVD,Traffic Violation,1ST AV & INTERNATIONAL BLVD,37.7986502,-122.2571065
12698,stop,2015-05-16 0:00:00,903,2200,23RD AV,Traffic Violation,2200 23RD AV,37.7894711,-122.2309408
12699,stop,2015-05-16 0:00:00,545,1100,37TH AV,Traffic Violation,1100 37TH AV,37.7731516,-122.2224235
12700,stop,2015-05-16 0:00:00,1457,2000,38TH AV,Traffic Violation,2000 38TH AV,37.7801475,-122.2147978
12701,stop,2015-05-16 0:00:00,1911,,5TH & CLAY ST,Traffic Violation,5TH & CLAY ST,37.799084,-122.2774519
12702,stop,2015-05-16 0:00:00,30,,65TH AV & INTERNATIONAL BLVD,Traffic Violation,65TH AV & INTERNATIONAL BLVD,37.7627783,-122.194601
12703,stop,2015-05-16 0:00:00,738,,7TH AVE & INTERNATIONAL BLVD,Traffic Violation,7TH AVE & INTERNATIONAL BLVD,37.7942918,-122.2521769
12704,stop,2015-05-16 0:00:00,2222,,8TH & PERALTA ST,Traffic Violation,8TH & PERALTA ST,37.8070326,-122.2974171
12705,stop,2015-05-16 0:00:00,1934,1000,8TH ST,Traffic Violation,1000 8TH ST,37.8041312,-122.284667
12706,stop,2015-05-16 0:00:00,31,1200,8TH ST,Traffic Violation,1200 8TH ST,37.8054146,-122.2891579
12707,stop,2015-05-16 0:00:00,2259,1400,ALICE ST,Traffic Violation,1400 ALICE ST,37.8044256,-122.2648115
12708,stop,2015-05-16 0:00:00,1450,400,Bellevue Ave,Probable Cause,400 Bellevue Ave,37.8105578,-122.252538
12709,stop,2015-05-16 0:00:00,1330,,Bellevue Ave & Grand Ave,Probable Cause,Bellevue Ave & Grand Ave,37.8086915,-122.2527735
12710,stop,2015-05-16 0:00:00,2226,1900,Broadway,Traffic Violation,1900 Broadway,37.8085507,-122.2683756
12711,stop,2015-05-16 0:00:00,41,1300,Brush,Traffic Violation,1300 Brush,37.8075921,-122.2784375
12712,stop,2015-05-16 0:00:00,1211,1700,Brush St,Traffic Violation,1700 Brush St,37.8091764,-122.2771033
12713,stop,2015-05-16 0:00:00,2243,1300,CENTER ST,Traffic Violation,1300 CENTER ST,37.8101767,-122.2932505
12714,stop,2015-05-16 0:00:00,11,6300,DANA ST,Traffic Violation,6300 DANA ST,37.8490627,-122.2581402
12715,stop,2015-05-16 0:00:00,811,1300,E 12TH ST,Traffic Violation,1300 E 12TH ST,37.7893395,-122.248292
12716,stop,2015-05-16 0:00:00,732,8400,EDGEWATER DR,Reasonable Suspicion,8400 EDGEWATER DR,37.7390032,-122.1989086
12717,stop,2015-05-16 0:00:00,58,1000,Franklin St,Traffic Violation,1000 Franklin St,37.8010789,-122.2713174
12718,stop,2015-05-16 0:00:00,2303,1300,FRUITVALE AVE,Reasonable Suspicion,1300 FRUITVALE AVE,37.7769007,-122.2262146
12719,stop,2015-05-16 0:00:00,940,2400,Fruitvale Ave,Traffic Violation,2400 Fruitvale Ave,37.7869926,-122.2213142
12720,stop,2015-05-16 0:00:00,2339,200,GRAND AV,Traffic Violation,200 GRAND AV,37.811469,-122.2612679
12721,stop,2015-05-16 0:00:00,247,2100,INTERNATIONAL BLVD,Traffic Violation,2100 INTERNATIONAL BLVD,37.7852593,-122.2386622
12722,stop,2015-05-16 0:00:00,1507,4700,INTERNATIONAL BLVD,Traffic Violation,4700 INTERNATIONAL BLVD,37.7705622,-122.2104755
12723,stop,2015-05-16 0:00:00,1540,6200,INTERNATIONAL BLVD,Traffic Violation,6200 INTERNATIONAL BLVD,37.764041,-122.19667
12724,stop,2015-05-16 0:00:00,238,8300,INTERNATIONAL BLVD,Traffic Violation,8300 INTERNATIONAL BLVD,37.7551661,-122.1785112
12725,stop,2015-05-16 0:00:00,1109,2000,LAKESHORE AV,Probable Cause,2000 LAKESHORE AV,37.8038784,-122.2526491
12726,stop,2015-05-16 0:00:00,1355,,Lakeshore Ave & Hanover Ave,Probable Cause,Lakeshore Ave & Hanover Ave,37.8025771,-122.2539315
12727,stop,2015-05-16 0:00:00,1355,,Lakeshore Ave & Hanover Ave,Probable Cause,Lakeshore Ave & Hanover Ave,37.8025771,-122.2539315
12728,stop,2015-05-16 0:00:00,1425,8400,MACARTHUR BLVD,Traffic Violation,8400 MACARTHUR BLVD,37.7612706,-122.1633847
